spectrogram_path,label,split,machine_type
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0910_pro_B_vel_8_loc_D_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0974_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0778_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0090_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0308_pro_A_vel_4_loc_C_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_target_test_normal_0047_pro_B_vel_16_loc_H_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0746_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0539_pro_B_vel_8_loc_A_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0501_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0323_pro_A_vel_12_loc_C_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0275_pro_A_vel_4_loc_C_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_train_normal_0375_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_test_normal_0018_pro_A_vel_12_loc_C_seg9.npy,0,train,bearing
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg0.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg1.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg2.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg3.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg4.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg5.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg6.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg7.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg8.npy,0,train,gearbox
data\spectrograms\gearbox\train\normal\section_00_source_test_normal_0038_noAttribute_seg9.npy,0,train,gearbox
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg0.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg1.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg2.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg3.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg4.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg5.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg6.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg7.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg8.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0434_pro_A_vel_12_loc_D_seg9.npy,0,train,bearing
data\spectrograms\bearing\train\normal\section_00_source_train_normal_0062_pro_A_vel_12_loc_A_seg0.npy,0,train,bearing
